FastAnswId	ShortAnswer
508157	На основании соглашения издайте приказ об увольнении. Можно: использовать унифицированную форму приказа № Т-8, если это утверждено руководителем организации в приказе по учетной политике или применять самостоятельно разработанную форму приказа, утвержденную руководителем.
487062	В контролируемых сделках за 2022 год есть изменения. Из-за санкций повысили суммовой критерий признания сделок контролируемыми, уточнили их состав, а также временно отменили штрафы за неуплату налогов в связи с нарушением порядка ценообразования в контролируемых сделках.
483729	Срок сдачи СЗВ-М засентябрь 2022года: 17октября 2022года.Куда сдавать: вПенсионный фонд.Форма: неизменилась. Скачать бланк >>. Образцы заполнения для разных случаев можно скачать ниже.Кто сдает: все страхователи ежемесячно.
474827	Содержание программ вводного инструктажа для разных категорий работников может быть различным. Программу вводного инструктажа разработайте наосновании законодательства вобласти охраны труда сучетом специфики деятельности организации. Если работнику положено лечебно-профилактическое питание, информацию оправилах выдачи включите впрограмму вводного инструктажа (п. 20 приложения 3к приказу Минтруда от16.05.2022 №298н).
423712	Малыепредприятияи ИПмогут не устанавливать лимит кассы, так как для них действуетупрощенный порядок ведения кассовых операций(абз. 10 п. 2 указания ЦБ от 11.03.2014 № 3210-У). Решение не устанавливать лимит можно оформить приказом. Если организация приобретает статус малого предприятия в течение года, то она вправе с этого момента прекратить определять лимит (письмо ЦБ от 03.09.2015 № 29-1-1-6/6103). Отменить ранее установленный лимит безопаснее отдельным приказом.
501151	Чтобы зарегистрировать организацию, нужно заполнить заявление по форме Р11001, собрать документы и подать их в налоговую. Порядок общий для всех организационно-правовых форм, кроме некоммерческих организаций, чью деятельность регулирует Федеральный закон от 12.01.1996 № 7-ФЗ «О некоммерческих организациях». Их нужно регистрировать в особом порядке.
457685	При продаже основного средства доход включите в налоговую базу, а расходы не учитываются. Их нужно было учесть раньше при покупке. При продаже имущества до истечения нормативных сроков расходы надо восстановить. НДС надо начислить, если операция облагается налогом.
500749	Курсовые разницы не являются объектом обложения НДС. Налоговая база по НДС по сделке в валюте рассчитывается только один раз – на день отгрузки товаров и в дальнейшем не пересчитывается. Поэтому при пересчете валютной задолженности в бухучете и по налогу на прибыль НДС не меняется (п. 2 ст. 146,п. 1–3 ст. 149 НК).
490582	Отчетный период– это период, закоторый подрядчик составил акт КС-2. Это может быть месяц, несколько месяцев или весь срок строительства без разбивки помесяцам (может предусматриваться договором между коммерческими организациями). Показатель графы 6«втом числе заотчетный период» справки КС-3 будет равен стоимости работ вакте КС-2, закоторый этот акт составлен. Дата составления КС-3 совпадает сдатой вКС-2.
502095	Размер ставки НДФЛ сдоходов внатуральной форме зависит отвида самого дохода иполучателя такого дохода— резидент или нерезидент. Например, сдоходов внатуральной форме резидентов ввиде зарплаты, премии, подарков, дивидендов НДФЛ рассчитывайте попрогрессивной шкале ставок13 (15) процентов (п.1ст.224НК).
503011	После увольнения сотрудника продолжайте хранить кадровые документы, срок хранения которых установило архивное законодательство. Например, трудовой договор, личную карточку, приказы, заявления, объяснения, докладные сотрудника и другие документы (ст. 22.1 Федерального закона от 22.10.2004 № 125-ФЗ, перечень, утв. приказом Росархива от 20.12.2019 № 236).
447311	Организацию признают крупнейшим налогоплательщиком, если сумма годовых доходов свыше 10млрд руб. или она взаимозависима скрупнейшим налогоплательщиком (Критерии, утв. приказом ФНС от16.05.2007 № ММ-3-06/308).По этим же критериям к крупнейшим налогоплательщикам относят финансовые организации (п. 2.1 приказа ФНС от 21.01.2020 № ЕД-7-22/39).Спецрежимников крупнейшими налогоплательщиками непризнают.
36117	Стороны договора вправе установить любой по продолжительности срок действия гарантии качества (гарантийный срок), так как закон каких-либо пределов на этот счет не устанавливает.
443262	Сервис проверитваши договоры, акты или учетную политику. Он поможет оценить документы для бухгалтерии на риски:проконтролирует, все ли важные условия есть в вашем документе, и даст рекомендации, как нужно сформулировать недостающие. По существенным условиям, которые есть в документе, сервис укажет контрольные точки, на которые надо обратить внимание.
496783	Декларацию по ЕСХН обязаны составлять организации и ИП, которые применяют этот спецрежим. Заполните титульный лист, разделы 1 и 2, а разделы2.1 и 3 – при необходимости. По какой форме и как заполнить декларацию, в какие сроки и как представить – в рекомендации.
472144	Сведения вРНП направляют, когда заказчик– подсанкционная компания, апоставщик нарушил договор, из-за чего заказчик водностороннем порядке расторг сделку. Если вотношении заказчика внешние санкции невводили, нет оснований для включения поставщика вРНП поэтой норме (п.6ст.1Закона №104-ФЗ, ч.2ст.5Закона №223-ФЗ).
19932	Приказ можно составитьпоунифицированным формам № Т-6 (для оформления одного уходящего сотрудника) или № Т-6а (для нескольких сотрудников), посамостоятельно разработанной форме. Смотрите пример составления приказа поунифицированной форме.
490459	Определить отношение сотрудника к воинской обязанности можно в разделе V. «Пребывание в запасе» военного билета. В пункте 23 «Категория запаса» указана категория запаса, в которой состоит гражданин. Состав запаса делят по воинским званиям и по возрасту. Всего есть три категории. Для каждой категории установлен свой предельный возраст пребывания в запасе. Подробнее про категории, смотрите в таблице.
429774	Сырье, материалы (далее –материалы)учитывают в составе запасов, если они потребляются в рамках обычного операционного цикла или срок их использования не превышает 12 месяцев. Стоимость не имеет значения (подп. «а» п. 3 ФСБУ 5/2019, Инструкция к плану счетов). Поступление, перемещение и выбытие материалов отразите на счете10 «Материалы».
453572	На УСН вдоходы отреализации включайтеавансы всчет предстоящей поставки товаров, выполнения работ иоказания услуг(п. 1 ст. 346.15 НК). Доходы признают в периоде, в котором получены деньги(п. 1 ст. 346.17 НК).Ошибочно полученные суммы не считаются предоплатой и не формируют налогооблагаемый доход, так какне относятсяк доходам от реализации и внереализационным доходам(п. 1 ст. 346.15 НК).
511379	при организации мероприятий по обеспечению пожарной безопасности. Шаблон разработали эксперты Системы в соответствии с правилами противопожарного режима, утвержденные постановлением Правительства от 16.09.2020 № 1479.
13724	Для каждого вида договора есть свои существенные условия в силу закона или иных правовых актов. Например, для договора купли-продажи недвижимости это предмет и цена (ст. 549, 555 ГК).
506819	С 2023 года торговый сбор нужно платить в составе и по реквизитам ЕНП. Плательщики перечисляют торговый сборза I квартал28 апреля, за II квартал – 28 июля, за III квартал – 28 октября, за IV квартал– 28 января (п. 2 ст. 417 НК).
411263	В справочнике – основные отчеты и платежи в ПФР, ФСС и налоговую на 2022 год. Выбирайте в оглавлении квартал и дату в календаре, чтобы посмотреть, какие отчеты и платежи попадают на этот день. Полный перечень отчетности – в Профессиональном календаре бухгалтера.Внимание! Для некоторых категорий организаций сроки уплаты налогов в 2022 году перенесли. Подробно о переносе читайте в рекомендации. Узнать о переносе сроков в вашем регионе можно в справочнике.
450059	За один месяц работы положено 2,33 дня отпуска. Рассчитать количество дней в отпуске можно в расчетчике рабочих лет и остатков отпуска. Он определит количество дней отпуска, которые полагаются сотруднику за каждый рабочий год. Это нужно, чтобы предоставить сотруднику ежегодный отпуск и рассчитать количество неиспользованного или перерасходованного отпуска при увольнении.
497859	Когда выплачиваете физлицу доходы по договорам аренды, подряда, оказания услуг или выполнения работ по договорам ГПХ, предварительно удержите суммы по исполнительным документам (см. информацию на сайте ФССП). Это доход физлица, он не указан в перечне доходов, на которые не обращают взыскания (ст. 98 Закона от 02.10.2007 № 229-ФЗ, ст. 101 Закона от 02.10.2007 № 229-ФЗ). Исключение – доходы граждан по разовым сделкам, например, по продаже недвижимости.
454979	Введите должность специалиста по охране труда или организуйте службу охраны труда во всех организациях, которые ведут производственную деятельность, с численностью сотрудников больше 50 человек(ч. 1 ст. 223 ТК).
492519	Когда облагаемая база превысила предел, свыплат замесяц впределах МРОТ, превышающих предел, начислите взносы пообщему тарифу 15,1процента. Свыплат замесяц вчасти свыше МРОТ продолжите начислять взносы попониженному тарифу 15процентов (ст. 421, 425НК).
453550	Если исполняете обязанность за налогоплательщика, помните, вернуть ошибочно уплаченный налог не получится. Сделать это может только сам налогоплательщик (абз. 5 п. 1 ст. 45 НК).При платеже за должника правильно заполняйте платежные документы. Подробные требования к заполнению смотрите на сайте налоговой. Для заполнения поручения используйте специальный сервис ФНС (информационное письмо Банка России от 21.06.2017 № ИН-017-45/31, приказ Минфина от 12.11.2013 № 107н).
416026	На упрощенке равномерное списание предусмотрено только для расходов на приобретение, создание, достройку, дооборудование, реконструкцию, модернизацию и техническое перевооружение основных средств и нематериальных активов. Для остальных расходов учет в течение нескольких отчетных периодов не предусмотрен (подп. 1 и 2 п. 1 ст. 346.16 НК).
500820	Оборот обуви без маркировки запрещен. Правила маркировки утверждены постановлением Правительства от05.07.2019 №860. Маркировке подлежит продукция скодами:ОКПД2– 15.20.11, 15.20.12, 15.20.13, 15.20.14, 15.20.21, 15.20.29, 15.20.31, 15.20.32, 32.30.12;ТНВЭД ЕАЭС– 6401, 6402, 6403, 6404, 6405.Исключение– продукты труда ремесленников, определяемых законодательством субъектов РФ. Ихможно немаркировать (примечание к распоряжению Правительства от28.04.2018 №792-р).
503081	Специальной инструкции по выбору кодов ОКВЭД нет. Поэтому компания может подбирать коды самостоятельно исходя из того, какой код подходит для ее деятельности. Описания кодов приводит Общероссийский классификатор — ОК 029-2014 (КДЕС ред. 2). Если подходят разные коды, то компания вправе указать как один код, так и несколько. В законе нет ограничений на количество видов бизнеса, которыми может заниматься компания или ИП. Поэтому в реестр можно внести любое число кодов по ОКВЭД.
486806	Инвентаризацию проводят в обязательном порядке или добровольно, по решению руководителя. В этой рекомендации – как провести инвентаризацию в каждой ситуации, какие документы составить и как отразить итоги в учете.
419738	К представительским расходамможно отнести затраты:на официальный прием и (или) обслуживание (в том числебуфетное) представителей других организаций, а также официальных лиц самой организации;транспортное обеспечение доставки к месту проведения представительского мероприятия и (или) заседания руководящего органа и обратно;оплату услуг переводчиков (не состоящих в штате организации) во время представительских мероприятий.
453939	Выручку отпродажи товаров, работ услуг подоговору вусловных единицах пересчитывайте врубли. Подебиторской задолженности покупателя определяйте курсовые разницы. Стоимость товаров, работ услуг, приобретенных потакому договору, также пересчитывайте врубли, апокредиторской задолженности перед продавцом считайте курсовые разницы.
501061	При торговле через маркетплейс заключите сторговой площадкой договор. Как правило, это посреднический договор напродажу товаров– договор комиссии или агентский договор. Маркетплейс берет насебя обязанность поорганизации процесса продажи товаров. Право собственности натовар остается запродавцом домомента фактической продажи (п.1ст.996, ст. 1001, 1011ГК). Документооборот будет зависеть отусловий, предусмотренных договором.
497887	Чтобы внести изменения в устав, нужно подать в налоговую заявление по форме Р13014.Требования к оформлению заявления по форме № Р13014 утвердила ФНС в приказе от 31.08.2020 № ЕД-7-14/617@.
399684	Чтобы ООО могло создать совет директоров, устав должен определять порядок образования органа, деятельности, прекращения полномочий членов совета директоров, компетенцию председателя (п. 2 ст. 32 Федерального закона от 08.02.1998 № 14-ФЗ «Об обществах с ограниченной ответственностью», п. 4 ст. 65.3 ГК).
507250	Страховые премии (взносы) по договорам добровольного медицинского страхования не облагаются страховыми взносами. Условие –договорзаключенна один год или более.Данное правило применяется вне зависимости от места оказания медицинских услуг:на территории России илиза ее пределами. Это следует из подпункта 5 пункта 1 статьи 422 НК и пункта 5 части 1 статьи 20.2 Закона от 24.07.1998 № 125-ФЗ.
421360	Порядок учета расходов на покупку фискального накопителя зависит от того, покупаете вы его в составе ККТ или отдельно. У фискальных накопителей ограниченный срок службы, поэтому периодически их нужно менять. Наличие фискального накопителя – обязательное условие работы с ККТ, поэтому, расходы на покупку фискального накопителя являются экономически обоснованными. В рекомендации – как учесть расходы на покупку фискального накопителя и услуги по его установке и замене.
480186	Когда понадобится: если организация открывает карты для сотрудников, которым выдает деньги под отчет. В порядке пропишите как выдавать, пользоваться и возвращать корпоративные карты, а также список сотрудников, которые имеют право ими пользоваться.
500747	Если покупатель оплачивает товары после отгрузки, вакте сверки укажите курсовую разницу (п.11ПБУ 3/2006). Это будет разница между стоимостью вдень отгрузки истоимостью вдень оплаты. Если покупатель не оплатил отгрузку на дату сверки, курсовую разницу определяйте на конец месяца.Авансв акте сверки не пересчитывайте, указывайте его в той сумме, которую перечислили (п. 7 ПБУ 3/2006).
441215	Если получили изИФНС требование пояснитьпричины убытков и снижения налоговой нагрузки, объясните снижение показателей.Из-за последствий санкций у многих снизилась выручка и возникли убытки. Готовые формулировки для шаблонов ответов можно взять из образцов ниже.
471632	В НК нет понятия «однодневка». На практике под фирмой-«однодневкой»понимают организации, которые созданыбез цели вести предпринимательскую деятельность (письмо ФНС от 24.07.2015 №ЕД-4-2/13005@).Задача «однодневки» – создать фиктивный документооборот с другими участниками и в итоге получить налоговую выгоду.ФНС ежегодно дополняет перечень критериев, с помощью которых выявляют фирмы-«однодневки» (информация от 03.08.2022). Все признаки –в таблице.
431424	Есть три метода для планирования бюджетных статей – целевой, нормирование и согласование. У каждого варианта свои преимущества, недостатки и алгоритм применения.
496976	Декларацию по налогу на УСНсдайте по итогамгода (п.1 ст.346.23 НК). Срок сдачи декларации по УСН с1 января 2023 года:для организаций – не позднее 25 марта следующего года;для предпринимателей – не позднее 25 апреля.Крайний срок отчетности, который выпадает на выходной или нерабочий день, сдвигают на ближайший рабочий день (п. 7 ст. 6.1 НК).Декларацию по УСН за 2022 год организациям нужно представить не позже 27 марта 2023 года, а ИП – не позже 25 апреля 2023 года.
478805	Налоговая оговорка— это «народное» название специальных условий вдоговоре, которые позволяют предъявить контрагенту требования овозмещении убытков из-за его налоговой неисполнительности. Речь идет обубытках, которые возникают из-за претензий кналогоплательщику из-за непроявления коммерческой (должной) осмотрительности посделкам сконтрагентами.
485592	Пошлину нужно платить, только если подаете документы на бумаге. Пошлина составляет 160 руб. (подп. 7 п. 1 ст. 333.33 НК).Если подаете в электронном виде, пошлину платить не нужно (подп. 32 п. 3 ст. 333.35 НК).Подтвердить оплату можно платежным поручением с отметкой об исполнении при оплате со счета либо банковской квитанцией при оплате наличными (п. 3 ст. 333.18 НК).Платежный документ можно составить на сайте ФНС России с помощью сервиса «Уплата госпошлины» или «Уплата налогов и пошлин».
508369	Чтобы заплатить пени по страховым взносам в ИФНС, нужно перечислить ЕНП на ЕНС. Составлять отдельные платежки для уплаты пеней не нужно. Инспекция зачтет положительное сальдо ЕНС в счет уплаты страховых взносов, а потом и пеней (п. 8 ст. 45 НК). Для пеней установлена третья очередь после недоимок и текущих платежей.
430233	С 2021 года незавершенное производство относится к запасам (подп. «е» п. 3 ФСБУ 5/2019). В фактическую стоимость незавершенного производства и готовой продукциивходят затраты, перечисленные в пункте 23 ФСБУ 5/2019:материальные затраты;затраты на оплату труда;отчисления на социальные нужды;амортизация;прочие затраты.
417337	Учет аренды земли ведите поправилам операционной аренды (п. 26, 41, 42ФСБУ 25/2018). Ведь для арендодателя все договоры аренды земли классифицируются как операционные. Это прямо следует из подпункта«б» пункта26ФСБУ 25/2018. Напомним, коперационной аренде, вчастности, относят аренду объектов снеограниченным сроком использования, которые нетеряют своих потребительских свойств. Аземля— это объект снеограниченным сроком полезного использования.
507899	Ремонт основных средств может быть выполнен: хозспособом,то есть собственными силами организации или подрядным способом — то есть с привлечением сторонних организаций, ИП и граждан.О документальном оформлении ремонтных работ, а также о бухучете затрат на ремонт основных средств читайте в рекомендации про ремонт и реконструкцию по ФСБУ. В этой рекомендации –учет расходов на ремонт для целей налога на прибыль без использования резерва, НДС, УСН, а также НДФЛ и страховых взносов.
432456	Заявление вналоговую инспекцию подайте втечение трех рабочих дней содня принятия решения. Используйте форму № Р13014, утвержденную вприложении №4к приказу ФНС от31.08.2020 № ЕД-7-14/617@. Вместе сзаявлением представьте решение обуменьшении уставного капитала. Дата представления документов – дата ихполучения ИФНС (п.3ст.20Закона от08.02.1998 №14-ФЗ, п.2ст.9, подп. «у» п.1ст.2, п.2ст.17Закона от08.08.2001 №129-ФЗ).
487373	Некоторые граждане имеют право на отсрочку или бронь от военной службы при частичной мобилизации.Бронь –это освобождение от мобилизации сотрудников, которыеобеспечивают беспрерывную работу организации. Поэтому бронируют должность в организации, а не самого сотрудника.Отсрочку предоставляют гражданинупо временным причинам, например, на время обучения в вузе. Как только эти причины исчезнут, сотрудника могут призвать на службу.
444422	С 1 апреля 2022 года Правительство ввело мораторий на возбуждение дел о банкротстве, который действовал до2 октября 2022 года(п. 3 постановления Правительства от 28.03.2022 № 497). Мораторий действовалв отношении всех граждан и организаций, кроме застройщиков МКД и иных объектов недвижимости, которыене позже 28.03.2022 включили в единый реестр проблемных объектов.При этом компания или гражданин могли отказаться от моратория или самостоятельно инициировать процедуру своего банкротства.
497145	Когда заключаете контракт по пункту9части1статьи93Закона №44-ФЗ, внесите изменения непозже дня заключения контракта (ч.9ст.16Закона №44-ФЗ, п.23положения №1279). Утвердите изменения в плане-графике локальным правовым актом, например, приказом. Разместите вЕИС новую редакцию плана-графика. Укажите дату внесения изменений— день, когда утвердили правки (п.24положения №1279).
1174	При пятидневной рабочей неделе на 2020 год
509072	Транспортный налог рассчитывайте поправилам статьи362НК ирегиональных законов. При исчислении налога учитывайте, установленыли врегионе отчетные периоды, атакже продолжительность периода, втечение которого организация владела транспортным средством. Произвести верные начисления вам поможет расчетчик транспортного налога.
512767	Форма: бланк формы 4-ТЭР «Сведения обиспользовании топливно-энергетических ресурсов» для отчетности за2021 год в2022 году утвержден приказом Росстата от30.07.2021 №462. Код поОКУД— 0610068.Сроки сдачи: ежегодно, с20января по16февраля.Кто сдает: форму 4-ТЭР сдают организации, кроме субъектов малого предпринимательства, которые относятся кодной изкатегорий:потребители топлива иэнергии, вторичных ресурсов;поставщики ресурсов населению идругим организациям.
410106	Чтобы принять входной НДС квычету при покупке товаров, работ иуслуг через подотчетное лицо, одного кассового чека недостаточно. Нужен счет-фактура отпродавца(письмо Минфина от 19.07.2021 № 03-07-11/57329). Исключение— командировочные расходы. Поним входной НДС можно принять квычету побланкам строгой отчетности. Например, это расходы напроезд вкомандировку(письма Минфина от 14.02.2022 № 03-04-06/9883, от 30.10.2020 № 03-07-09/94559).
41062	Если взыскатель подавал заявление о выдаче приказа, но суд отменил его по заявлению должника, то нужно подавать исковое заявление. Претензию ответчику направлять не нужно.
464124	Сотруднику положен отпуск без сохранения зарплаты в случае смерти и похорон близкого родственника. Основание — абзац6 части2 статьи128 ТК. В случае смерти близкого родственника работодатель обязан предоставить сотруднику по его заявлению отпуск без сохранения зарплаты продолжительностью до пяти календарных дней (абз. 6 ч. 2 ст. 128 ТК).
508626	НДС при реализации металлолома, макулатуры и другого вторсырья надо платить в специальном порядке. В таких операциях начислять НДС должны не продавцы, а покупатели — налоговые агенты. Кто выполняет обязанности налоговых агентов, как определять налоговую базу и как оформлять счета-фактуры и НДС-регистры — в рекомендации.
496721	Всвязи свведением единого налогового счета (ЕНС) и единого налогового платежа (ЕНП) для большинства налогов унифицировали сроки уплаты— непозднее 28-го числа. Если последний день сдачи выпадает навыходной или праздник, тосроки сдвигаются наследующий рабочий день. Такиеже правила действуют для остальных платежей. Сэкономить время иправильно определить сроки уплаты налогов идругих платежей вбюджет поможет справочник.
502210	Если сотрудник едет вкомандировку наодин день, тооформите документы также, как при длительной служебной поездке. Издайте приказ онаправлении вкомандировку. Служебное задание икомандировочное удостоверение составьте, если это предусмотрено внутренними документами. Повозвращении сотрудник оформляет авансовый отчет.
502583	Известняк – это осадочная порода, которая характеризуется большим объемом кальцитов в составе. Но четкого определения в целях НДПИ нет. Налоговая база – стоимость добытого известняка (подп. 1 п. 2 ст. 338 НК). Количество добытого известняка и его стоимость в целях НДПИ определяйте по правилам изстатей 339–340 НК. Ставка НДПИ на известняк зависит от того, к какому виду ДПИ он относится: строительное неметаллическое сырье либо горнорудное неметаллическое сырье (подп. 7 и 10 п. 2 ст. 337 НК).
500954	Дебет 73 (76) Кредит 68 субсчет «Расчеты по НДФЛ»– удержан НДФЛ с суммы материальной помощи сотруднику (члену семьи сотрудника).
5788	Размер обязательных взносов ИП за себя за 2021 год – 40 874 руб. Дополнительно плюс 1 процент от суммы дохода, превышающей 300 000 руб.,но в общей сумме не более 268 010 руб.
490814	Пользователи недр обязаны платить НДПИ до прекращения права пользования недрами. Кто именно платит налог, в каких случаях платить налог не следует и что признают объектом налогообложения по НДПИ – в рекомендации.
449698	Если срочный трудовой договор заключен на срок до двух месяцев, то сотруднику положено два рабочих дня отпуска за каждый месяц (ч. 1 ст. 291 ТК, п. 35 Правил, утв. НКТ СССР 30.04.1930 № 169).Если срочный трудовой договор заключен на срок больше двух месяцев, то отпуск считайте в общем порядке, то есть сотруднику положено 2,33 календарных дня отпуска за каждый месяц работы по трудовому договору (ч. 1 ст. 115 ТК).
499645	Приказы о переводе храните 50 лет, если завершили делопроизводство после 1 января 2003 года, или 75 лет, если завершили делопроизводство до 1 января 2003 года (п.«а» статьи 434 перечня, утвержденного приказом Росархива от 20.12.2019 № 236).
502136	Переводитсяли ремонт напатент ввашем регионе, смотрите взаконе субъекта. ВНКустановлены примерные виды ремонта, которые можно перевести напатент (подп.1, 2, 5–7, 9, 12, 23, 63, 68, 72–74, 77, 80п.2ст.346.43НК). Например, наПСН можно перевести реконструкцию иремонт жилых инежилых зданий, атакже спортивных сооружений (подп.12п.2ст.346.43НК). Для остальных видов ремонта специальных условий вНК нет.
508331	Да, можно.C 1 января 2023 года процедура закрытия и открытия доступа в ГИР БО возможна только по заявлению от компании, которое надо направить в электронном виде (приказ ФНС от 14.10.2022 № ЕД-7-1/939@). Напомним, что ранее было достаточно простой письменной формы.
505913	Упрощенная бухгалтерская отчетность составляется поупрощенным формам баланса иотчета офинансовых результатах. Проверьте, что данные формы непротиворечат друг другу. Кроме того, убедитесь, что все данные посчетам учета вошли вотчетность.
